season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2024,REG,KC,9,00-0034818,DT,Derrick Nnadi,Derrick,Nnadi,,,,Triceps,,Full Participation in Practice,2024-11-02T18:49:45Z
2024,REG,KC,9,00-0035262,LB,Drue Tranquill,Drue,Tranquill,,,,Chest,,Full Participation in Practice,2024-11-02T18:49:45Z
2024,REG,KC,9,00-0033857,WR,JuJu Smith-Schuster,JuJu,Smith-Schuster,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-11-02T18:54:00Z
2024,REG,KC,9,00-0039824,TE,Jared Wiley,Jared,Wiley,Knee,,Out,Knee,,Did Not Participate In Practice,2024-11-02T18:55:57Z
2024,REG,KC,9,00-0036378,DE,Michael Danna,Michael,Danna,Pectoral,,Out,Pectoral,,Limited Participation in Practice,2024-11-02T18:53:21Z
2024,REG,KC,9,00-0037198,CB,Nazeeh Johnson,Nazeeh,Johnson,Concussion,,Out,Concussion,,Limited Participation in Practice,2024-11-02T18:53:40Z
2024,REG,KC,9,00-0035140,WR,Mecole Hardman,Mecole,Hardman,Shoulder,,Questionable,Knee,,Full Participation in Practice,2024-11-05T01:35:01Z
2024,REG,LA,9,00-0033884,CB,Tre'Davious White,Tre'Davious,White,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-11-01T20:01:18Z
2024,REG,LA,9,00-0039059,P,Ethan Evans,Ethan,Evans,Illness,,Out,Illness,,Did Not Participate In Practice,2024-11-01T20:03:40Z
2024,REG,LA,9,00-0036366,DT,Neville Gallimore,Neville,Gallimore,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-11-01T20:02:30Z
2024,REG,LA,9,00-0034803,T,Joseph Noteboom,Joseph,Noteboom,Ankle,,Out,Ankle,,Full Participation in Practice,2024-11-01T20:03:27Z
2024,REG,LA,9,00-0039772,CB,Josh Wallace,Josh,Wallace,Calf,,Questionable,,,"
    ",2024-11-03T23:18:21Z
2024,REG,LA,9,00-0032242,T,Rob Havenstein,Rob,Havenstein,Ankle,,Questionable,Not injury related - resting player,,Did Not Participate In Practice,2024-11-03T23:52:19Z
2024,REG,LA,9,00-0039075,WR,Puka Nacua,Puka,Nacua,Knee,,Questionable,Knee,,Did Not Participate In Practice,2024-11-01T20:03:53Z
2024,REG,LA,9,00-0039770,CB,Charles Woods,Charles,Woods,Toe,,Questionable,Toe,,Did Not Participate In Practice,2024-11-01T20:03:15Z
2024,REG,LA,9,00-0036349,S,Kamren Curl,Kamren,Curl,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-11-01T20:02:47Z
2024,REG,LA,9,00-0039751,WR,Jordan Whittington,Jordan,Whittington,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-11-01T20:03:01Z
2024,REG,LAC,9,00-0038573,WR,Derius Davis,Derius,Davis,,,,Hamstring,,Full Participation in Practice,2024-11-01T18:50:26Z
2024,REG,LAC,9,00-0034159,TE,Will Dissly,Will,Dissly,,,,Shoulder,,Full Participation in Practice,2024-11-01T18:50:48Z
2024,REG,LAC,9,00-0036158,RB,J.K. Dobbins,J.K.,Dobbins,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-01T18:50:10Z
2024,REG,LAC,9,00-0032671,DT,Morgan Fox,Morgan,Fox,,,,Groin,,Full Participation in Practice,2024-11-01T18:50:00Z
2024,REG,LAC,9,00-0034830,TE,Hayden Hurst,Hayden,Hurst,,,,Groin,,Full Participation in Practice,2024-11-01T18:50:00Z
2024,REG,LAC,9,00-0038544,WR,Quentin Johnston,Quentin,Johnston,,,,Ankle,,Full Participation in Practice,2024-11-01T18:50:00Z
2024,REG,LAC,9,00-0031040,DE,Khalil Mack,Khalil,Mack,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-01T18:50:00Z
2024,REG,LAC,9,00-0039915,WR,Ladd McConkey,Ladd,McConkey,,,,Hip,,Full Participation in Practice,2024-11-01T18:50:00Z
2024,REG,LAC,9,00-0039346,LB,Junior Colson,Junior,Colson,Ankle,,Out,,,"
    ",2024-11-03T19:58:24Z
2024,REG,LAC,9,00-0036416,CB,Kristian Fulton,Kristian,Fulton,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-11-01T18:52:21Z
2024,REG,LAC,9,00-0039415,WR,Brenden Rice,Brenden,Rice,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-11-01T18:52:50Z
2024,REG,LAC,9,00-0037475,TE,Stone Smartt,Stone,Smartt,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2024-11-01T18:52:56Z
2024,REG,LAC,9,00-0036646,WR,Simi Fehoko,Simi,Fehoko,Elbow,,Questionable,,,"
    ",2024-11-03T20:43:53Z
2024,REG,LAC,9,00-0034777,WR,D.J. Chark,D.J.,Chark,Groin,,Questionable,Groin,,Full Participation in Practice,2024-11-01T18:51:39Z
2024,REG,LAC,9,00-0037307,CB,Ja'Sir Taylor,Ja'Sir,Taylor,Fibula,,Questionable,Fibula,,Full Participation in Practice,2024-11-03T19:46:30Z
2024,REG,LAC,9,00-0033156,DE,Joey Bosa,Joey,Bosa,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-11-01T18:51:39Z
2024,REG,LAC,9,00-0032103,LB,Denzel Perryman,Denzel,Perryman,Toe,,Questionable,Toe,,Limited Participation in Practice,2024-11-01T18:51:39Z
2024,REG,LV,9,00-0034973,DE,Maxx Crosby,Maxx,Crosby,,,,Ankle,,Did Not Participate In Practice,2024-11-01T18:55:38Z
2024,REG,LV,9,00-0039338,TE,Brock Bowers,Brock,Bowers,,,,Rib,,Full Participation in Practice,2024-11-01T18:55:30Z
2024,REG,LV,9,00-0038039,CB,Jack Jones,Jack,Jones,,,,Knee,,Full Participation in Practice,2024-11-01T18:55:30Z
2024,REG,LV,9,00-0034960,WR,Jakobi Meyers,Jakobi,Meyers,,,,Ankle,,Full Participation in Practice,2024-11-01T18:55:30Z
2024,REG,LV,9,00-0036962,S,Trevon Moehrig,Trevon,Moehrig,,,,Hamstring,,Full Participation in Practice,2024-11-01T18:55:30Z
2024,REG,LV,9,00-0036871,CB,Nate Hobbs,Nate,Hobbs,Ankle,,Out,,,"
    ",2024-11-03T19:54:48Z
2024,REG,LV,9,00-0035127,C,Andre James,Andre,James,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-11-01T18:59:22Z
2024,REG,LV,9,00-0034759,T,Kolton Miller,Kolton,Miller,Ankle,,Out,Elbow,,Full Participation in Practice,2024-11-03T19:50:41Z
2024,REG,LV,9,00-0032203,G,Andrus Peat,Andrus,Peat,Ankle,,Questionable,,,"
    ",2024-11-03T19:24:50Z
2024,REG,LV,9,00-0032768,G,Cody Whitehair,Cody,Whitehair,Ankle,,Questionable,,,"
    ",2024-11-03T20:04:05Z
2024,REG,LV,9,00-0034720,LB,Robert Spillane,Robert,Spillane,Knee,,Questionable,Knee,,Did Not Participate In Practice,2024-11-01T18:58:59Z
2024,REG,LV,9,00-0036232,TE,Harrison Bryant,Harrison,Bryant,Ankle,,Questionable,Elbow,,Full Participation in Practice,2024-11-03T20:33:20Z
2024,REG,LV,9,00-0038040,RB,Zamir White,Zamir,White,Quadricep,,Questionable,Quadricep,,Full Participation in Practice,2024-11-01T18:58:59Z
2024,REG,LV,9,00-0037255,G,Dylan Parham,Dylan,Parham,Foot,,Questionable,Foot,,Limited Participation in Practice,2024-11-01T18:58:59Z
2024,REG,MIA,9,00-0026190,DT,Calais Campbell,Calais,Campbell,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-30T19:47:25Z
2024,REG,MIA,9,00-0036620,WR,D'Wayne Eskridge,D'Wayne,Eskridge,,,,Not injury related - personal matter,,Did Not Participate In Practice,2024-11-01T19:33:33Z
2024,REG,MIA,9,00-0030114,S,Jordan Poyer,Jordan,Poyer,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-30T19:50:24Z
2024,REG,MIA,9,00-0030067,T,Terron Armstead,Terron,Armstead,,,,Not injury related - resting player,Knee,Full Participation in Practice,2024-11-01T19:31:25Z
2024,REG,MIA,9,00-0033283,LB,Tyus Bowser,Tyus,Bowser,,,,Knee,,Full Participation in Practice,2024-11-01T19:31:05Z
2024,REG,MIA,9,00-0036409,LB,Jordyn Brooks,Jordyn,Brooks,,,,Hamstring,Wrist,Full Participation in Practice,2024-11-01T19:31:31Z
2024,REG,MIA,9,00-0033040,WR,Tyreek Hill,Tyreek,Hill,,,,Not injury related - resting player,Foot,Full Participation in Practice,2024-11-01T19:32:44Z
2024,REG,MIA,9,00-0036596,G,Robert Jones,Robert,Jones,,,,Knee,,Full Participation in Practice,2024-11-01T19:31:05Z
2024,REG,MIA,9,00-0035841,DT,Benito Jones,Benito,Jones,,,,Knee,,Full Participation in Practice,2024-11-01T19:32:51Z
2024,REG,MIA,9,00-0033073,LB,Emmanuel Ogbah,Emmanuel,Ogbah,,,,Biceps,Illness,Full Participation in Practice,2024-11-01T19:32:56Z
2024,REG,MIA,9,00-0033858,TE,Jonnu Smith,Jonnu,Smith,,,,Finger,,Full Participation in Practice,2024-11-01T19:31:05Z
2024,REG,MIA,9,00-0038720,TE,Julian Hill,Julian,Hill,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-11-01T19:34:56Z
2024,REG,MIA,9,00-0037353,CB,Kader Kohou,Kader,Kohou,Neck,,Out,Neck,,Did Not Participate In Practice,2024-11-01T19:35:33Z
2024,REG,MIA,9,00-0034285,DT,Zach Sieler,Zach,Sieler,Eye,,Out,Eye,,Did Not Participate In Practice,2024-11-01T19:35:44Z
2024,REG,MIA,9,00-0036998,S,Jevon Holland,Jevon,Holland,Hand,Knee,Doubtful,Hand,Knee,Did Not Participate In Practice,2024-11-01T19:35:07Z
2024,REG,MIA,9,00-0034054,WR,River Cracraft,River,Cracraft,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-11-01T19:34:17Z
2024,REG,MIA,9,00-0039481,CB,Storm Duck,Storm,Duck,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-11-01T19:34:17Z
2024,REG,MIA,9,00-0035125,FB,Alec Ingold,Alec,Ingold,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-11-01T19:34:17Z
2024,REG,MIN,9,00-0029542,CB,Stephon Gilmore,Stephon,Gilmore,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-11-01T16:37:20Z
2024,REG,MIN,9,00-0029606,S,Harrison Smith,Harrison,Smith,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-11-01T16:37:03Z
2024,REG,MIN,9,00-0035229,TE,T.J. Hockenson,T.J.,Hockenson,,,,Knee,,Full Participation in Practice,2024-11-01T16:36:07Z
2024,REG,MIN,9,00-0037301,S,Theo Jackson,Theo,Jackson,,,,Hand,,Full Participation in Practice,2024-11-01T16:36:07Z
2024,REG,MIN,9,00-0035249,TE,Josh Oliver,Josh,Oliver,,,,Wrist,,Full Participation in Practice,2024-11-01T16:36:07Z
2024,REG,MIN,9,00-0030097,T,David Quessenberry,David,Quessenberry,,,,Knee,,Full Participation in Practice,2024-11-01T16:36:07Z
2024,REG,MIN,9,00-0035276,LB,Blake Cashman,Blake,Cashman,Toe,,Out,Toe,,Did Not Participate In Practice,2024-11-01T18:47:17Z
2024,REG,MIN,9,00-0039720,DT,Taki Taimani,Taki,Taimani,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-11-01T18:47:47Z
2024,REG,MIN,9,00-0035702,G,Dalton Risner,Dalton,Risner,Back,,Questionable,Back,,Full Participation in Practice,2024-11-01T18:49:26Z
2024,REG,MIN,9,00-0038101,CB,Akayleb Evans,Akayleb,Evans,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-11-01T18:48:27Z
2024,REG,NE,9,00-0035192,K,Joey Slye,Joey,Slye,,,,Not injury related - personal matter,,Did Not Participate In Practice,2024-11-01T19:42:11Z
2024,REG,NE,9,00-0034251,DT,Daniel Ekuale,Daniel,Ekuale,,,,Abdomen,,Full Participation in Practice,2024-11-01T19:40:13Z
2024,REG,NE,9,00-0036328,RB,Antonio Gibson,Antonio,Gibson,,,,Toe,,Full Participation in Practice,2024-11-01T19:40:23Z
2024,REG,NE,9,00-0032580,CB,Jonathan Jones,Jonathan,Jones,,,,Shoulder,,Full Participation in Practice,2024-11-01T19:40:30Z
2024,REG,NE,9,00-0039907,WR,Ja'Lynn Polk,Ja'Lynn,Polk,,,,Concussion,,Full Participation in Practice,2024-11-01T19:39:42Z
2024,REG,NE,9,00-0039887,G,Layden Robinson,Layden,Robinson,,,,Ankle,,Full Participation in Practice,2024-11-01T19:40:52Z
2024,REG,NE,9,00-0035240,LB,Jahlani Tavai,Jahlani,Tavai,,,,Back,,Full Participation in Practice,2024-11-01T19:41:29Z
2024,REG,NE,9,00-0038104,WR,Tyquan Thornton,Tyquan,Thornton,,,,Ankle,,Full Participation in Practice,2024-11-01T19:41:39Z
2024,REG,NE,9,00-0039148,DE,Keion White,Keion,White,,,,Knee,,Full Participation in Practice,2024-11-01T19:41:51Z
2024,REG,NE,9,00-0039054,LB,Marte Mapu,Marte,Mapu,Neck,,Questionable,Neck,,Full Participation in Practice,2024-11-03T18:46:39Z
2024,REG,NE,9,00-0038646,CB,Alex Austin,Alex,Austin,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-11-01T19:42:45Z
2024,REG,NE,9,00-0036231,S,Kyle Dugger,Kyle,Dugger,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-11-01T19:42:45Z
2024,REG,NE,9,00-0036813,LB,Christian Elliss,Christian,Elliss,Abdomen,,Questionable,Abdomen,,Limited Participation in Practice,2024-11-01T19:42:45Z
2024,REG,NE,9,00-0035266,G,Michael Jordan,Michael,Jordan,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-11-01T19:42:45Z
2024,REG,NE,9,00-0037287,T,Vederian Lowe,Vederian,Lowe,Ankle,Shoulder,Questionable,Ankle,Shoulder,Limited Participation in Practice,2024-11-01T19:42:45Z
2024,REG,NE,9,00-0039851,QB,Drake Maye,Drake,Maye,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2024-11-01T19:42:45Z
2024,REG,NE,9,00-0038584,DT,Jaquelin Roy,Jaquelin,Roy,Neck,,Questionable,Neck,,Limited Participation in Practice,2024-11-01T19:42:45Z
2024,REG,NE,9,00-0035646,LB,Sione Takitaki,Sione,Takitaki,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-11-01T19:42:45Z
2024,REG,NO,9,00-0036040,TE,Juwan Johnson,Juwan,Johnson,,,,Shoulder,,Full Participation in Practice,2024-11-01T17:31:56Z
2024,REG,NO,9,00-0030459,S,Tyrann Mathieu,Tyrann,Mathieu,,,,Illness,,Full Participation in Practice,2024-11-01T17:31:56Z
2024,REG,NO,9,00-0031280,QB,Derek Carr,Derek,Carr,,,,Oblique,,Limited Participation in Practice,2024-11-01T17:31:56Z
2024,REG,NO,9,00-0033906,RB,Alvin Kamara,Alvin,Kamara,,,,Hand,Rib,Limited Participation in Practice,2024-11-01T17:31:56Z
2024,REG,NO,9,00-0037239,WR,Chris Olave,Chris,Olave,Concussion,,Out,,,"
    ",2024-11-03T18:41:27Z
2024,REG,NO,9,00-0033082,G,Lucas Patrick,Lucas,Patrick,Calf,,Out,,,"
    ",2024-11-03T20:43:21Z
2024,REG,NO,9,00-0033874,CB,Marshon Lattimore,Marshon,Lattimore,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-11-01T17:34:09Z
2024,REG,NO,9,00-0039860,CB,Kool-Aid McKinstry,Kool-Aid,McKinstry,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-11-01T17:34:33Z
2024,REG,NO,9,00-0039386,WR,Bub Means,Bub,Means,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-11-01T17:34:18Z
2024,REG,NO,9,00-0038551,RB,Kendre Miller,Kendre,Miller,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-11-01T17:34:25Z
2024,REG,NO,9,00-0033948,RB,Jamaal Williams,Jamaal,Williams,Groin,,Doubtful,Groin,,Limited Participation in Practice,2024-11-01T17:34:41Z
2024,REG,NO,9,00-0039620,CB,Rico Payton,Rico,Payton,Back,,Questionable,Back,,Did Not Participate In Practice,2024-11-01T17:32:37Z
2024,REG,NO,9,00-0036397,G,Shane Lemieux,Shane,Lemieux,Knee,,Questionable,Knee,,Full Participation in Practice,2024-11-01T17:32:37Z
2024,REG,NO,9,00-0037544,LB,Nephi Sewell,Nephi,Sewell,Knee,,Questionable,Knee,,Full Participation in Practice,2024-11-01T17:32:37Z
2024,REG,NO,9,00-0037283,DT,John Ridgeway,John,Ridgeway,Oblique,,Questionable,Oblique,,Limited Participation in Practice,2024-11-01T17:32:37Z
2024,REG,NO,9,00-0038566,G,Nick Saldiveri,Nick,Saldiveri,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-11-01T17:32:37Z
2024,REG,NO,9,00-0034418,WR,Cedrick Wilson,Cedrick,Wilson,Shoulder,,Questionable,Hip,,Limited Participation in Practice,2024-11-03T20:08:51Z
2024,REG,NYG,9,00-0034424,LB,Matthew Adams,Matthew,Adams,,,,Knee,,Full Participation in Practice,2024-11-01T19:26:05Z
2024,REG,NYG,9,00-0035713,LB,Brian Burns,Brian,Burns,,,,Achilles,Biceps,Full Participation in Practice,2024-11-01T19:26:05Z
2024,REG,NYG,9,00-0033290,T,Jermaine Eluemunor,Jermaine,Eluemunor,,,,Hip,,Full Participation in Practice,2024-11-01T19:26:05Z
2024,REG,NYG,9,00-0037807,G,Joshua Ezeudu,Joshua,Ezeudu,,,,Knee,,Full Participation in Practice,2024-11-01T19:27:38Z
2024,REG,NYG,9,00-0035683,DT,Dexter Lawrence,Dexter,Lawrence,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-01T19:26:05Z
2024,REG,NYG,9,00-0039384,RB,Tyrone Tracy,Tyrone,Tracy,,,,Concussion,,Full Participation in Practice,2024-11-01T19:28:25Z
2024,REG,NYG,9,00-0037758,CB,Cordale Flott,Cordale,Flott,,,,Groin,,Limited Participation in Practice,2024-11-01T19:26:05Z
2024,REG,NYG,9,00-0038403,CB,Tre Hawkins,Tre,Hawkins,,,,Ankle,,Limited Participation in Practice,2024-11-01T19:26:05Z
2024,REG,NYG,9,00-0033878,CB,Adoree' Jackson,Adoree',Jackson,,,,Neck,,Limited Participation in Practice,2024-11-01T19:26:05Z
2024,REG,NYG,9,00-0039508,G,Jake Kubas,Jake,Kubas,,,,Abdomen,,Limited Participation in Practice,2024-11-01T19:26:05Z
2024,REG,NYG,9,00-0036246,G,Jon Runyan,Jon,Runyan,,,,Foot,,Limited Participation in Practice,2024-11-01T19:26:05Z
2024,REG,NYG,9,00-0039019,C,John Michael Schmitz,John Michael,Schmitz,,,,Calf,,Limited Participation in Practice,2024-11-01T19:26:05Z
2024,REG,NYG,9,00-0036635,WR,Ihmir Smith-Marsette,Ihmir,Smith-Marsette,,,,Ankle,,Limited Participation in Practice,2024-11-01T19:26:05Z
2024,REG,NYG,9,00-0035042,P,Jamie Gillan,Jamie,Gillan,Right Hamstring,,Out,Left Hamstring,,Did Not Participate In Practice,2024-11-01T19:30:25Z
2024,REG,NYG,9,00-0034450,K,Greg Joseph,Greg,Joseph,Abdomen,,Out,Abdomen,,Did Not Participate In Practice,2024-11-01T19:30:47Z
2024,REG,NYG,9,00-0038477,WR,Bryce Ford-Wheaton,Bryce,Ford-Wheaton,Achilles,,Doubtful,Achilles,,Limited Participation in Practice,2024-11-01T19:30:17Z
2024,REG,NYG,9,00-0034999,LB,Ty Summers,Ty,Summers,Ankle,Ankle,Questionable,Ankle,Ankle,Limited Participation in Practice,2024-11-01T19:29:31Z
2024,REG,NYJ,9,00-0039142,DE,Will McDonald,Will,McDonald,,,,Shoulder,,Full Participation in Practice,2024-10-30T19:59:31Z
2024,REG,NYJ,9,00-0033875,DE,Haason Reddick,Haason,Reddick,,,,Neck,,Full Participation in Practice,2024-10-30T19:59:31Z
2024,REG,NYJ,9,00-0023459,QB,Aaron Rodgers,Aaron,Rodgers,,,,Knee,Hamstring,Full Participation in Practice,2024-10-30T19:59:31Z
2024,REG,NYJ,9,00-0036500,LB,Jamien Sherwood,Jamien,Sherwood,,,,Shoulder,,Full Participation in Practice,2024-10-30T19:59:31Z
2024,REG,NYJ,9,00-0027947,T,Tyron Smith,Tyron,Smith,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-30T19:59:31Z
2024,REG,NYJ,9,00-0035718,DT,Quinnen Williams,Quinnen,Williams,,,,Ankle,,Full Participation in Practice,2024-10-30T19:59:31Z
2024,REG,NYJ,9,00-0029621,K,Greg Zuerlein,Greg,Zuerlein,,,,Left Knee,,Limited Participation in Practice,2024-10-29T22:02:09Z
2024,REG,NYJ,9,00-0037155,S,Tony Adams,Tony,Adams,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-30T19:59:57Z
2024,REG,NYJ,9,00-0036329,S,Ashtyn Davis,Ashtyn,Davis,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-10-30T20:00:10Z
2024,REG,NYJ,9,00-0036371,DT,Leki Fotu,Leki,Fotu,Knee,,Out,Knee,,Did Not Participate In Practice,2024-10-30T20:00:16Z
2024,REG,NYJ,9,00-0034521,WR,Allen Lazard,Allen,Lazard,Chest,,Out,Chest,,Did Not Participate In Practice,2024-10-30T20:00:30Z
2024,REG,NYJ,9,00-0031296,LB,C.J. Mosley,C.J.,Mosley,Neck,,Out,Neck,,Did Not Participate In Practice,2024-10-30T20:00:41Z
2024,REG,NYJ,9,00-0036979,G,Alijah Vera-Tucker,Alijah,Vera-Tucker,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-30T20:01:00Z
2024,REG,NYJ,9,00-0036273,G,Jake Hanson,Jake,Hanson,Hamstring,,Out,Thumb,,Full Participation in Practice,2024-11-01T01:47:49Z
2024,REG,NYJ,9,00-0036369,G,John Simpson,John,Simpson,Groin,,Doubtful,,,"
    ",2024-11-01T01:38:10Z
2024,REG,NYJ,9,00-0031381,WR,Davante Adams,Davante,Adams,gameday concussion protocol evaluation,,Questionable,,,"
    ",2024-11-01T02:38:38Z
2024,REG,NYJ,9,00-0034384,CB,D.J. Reed,D.J.,Reed,gameday concussion protocol evaluation,,Questionable,,,"
    ",2024-11-01T01:25:05Z
2024,REG,NYJ,9,00-0033870,DT,Solomon Thomas,Solomon,Thomas,Knee,,Questionable,,,"
    ",2024-11-01T01:44:14Z
2024,REG,NYJ,9,00-0036501,CB,Michael Carter,Michael,Carter,Back,,Questionable,Back,,Full Participation in Practice,2024-11-01T02:32:48Z
2024,REG,NYJ,9,00-0036510,TE,Kenny Yeboah,Kenny,Yeboah,Achilles,,Questionable,Achilles,,Full Participation in Practice,2024-10-30T19:59:52Z
2024,REG,NYJ,9,00-0031330,T,Morgan Moses,Morgan,Moses,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-30T19:59:52Z
2024,REG,NYJ,9,00-0037003,LB,Chazz Surratt,Chazz,Surratt,Heel,,Questionable,Heel,,Limited Participation in Practice,2024-10-30T19:59:52Z
2024,REG,PHI,9,00-0036912,WR,DeVonta Smith,DeVonta,Smith,,,,Not injury related - personal matter,,Did Not Participate In Practice,2024-11-01T18:56:35Z
2024,REG,PHI,9,00-0036284,T,Mekhi Becton,Mekhi,Becton,,,,Concussion,,Full Participation in Practice,2024-11-01T18:56:10Z
2024,REG,PHI,9,00-0038386,DT,Jalen Carter,Jalen,Carter,,,,Shoulder,,Full Participation in Practice,2024-11-01T18:56:10Z
2024,REG,PHI,9,00-0037002,G,Landon Dickerson,Landon,Dickerson,,,,Knee,,Full Participation in Practice,2024-11-01T18:56:44Z
2024,REG,PHI,9,00-0036423,TE,Albert Okwuegbunam,Albert,Okwuegbunam,,,,Abdomen,,Full Participation in Practice,2024-11-01T18:56:10Z
2024,REG,PHI,9,00-0035676,WR,A.J. Brown,A.J.,Brown,Knee,,Out,,,"
    ",2024-11-03T23:40:37Z
2024,REG,PHI,9,00-0038489,LB,Ben VanSumeren,Ben,VanSumeren,Concussion,,Out,,,"
    ",2024-11-03T23:14:16Z
2024,REG,PHI,9,00-0034351,TE,Dallas Goedert,Dallas,Goedert,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-11-01T18:57:25Z
2024,REG,PHI,9,00-0030062,CB,Darius Slay,Darius,Slay,Groin,,Out,Groin,,Did Not Participate In Practice,2024-11-01T18:57:32Z
2024,REG,SEA,9,00-0038133,LB,Boye Mafe,Boye,Mafe,,,,Knee,Not injury related - resting p,Did Not Participate In Practice,2024-11-01T20:39:00Z
2024,REG,SEA,9,00-0036885,CB,Tre Brown,Tre,Brown,,,,Ankle,,Full Participation in Practice,2024-11-01T20:37:35Z
2024,REG,SEA,9,00-0035352,LB,Tyrel Dodson,Tyrel,Dodson,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-01T20:37:51Z
2024,REG,SEA,9,00-0030063,DT,Johnathan Hankins,Johnathan,Hankins,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-01T20:37:44Z
2024,REG,SEA,9,00-0039842,T,Michael Jerrell,Michael,Jerrell,,,,Shoulder,,Full Participation in Practice,2024-11-01T20:37:35Z
2024,REG,SEA,9,00-0032211,WR,Tyler Lockett,Tyler,Lockett,,,,Oblique,,Full Participation in Practice,2024-11-01T20:37:35Z
2024,REG,SEA,9,00-0032387,DT,Jarran Reed,Jarran,Reed,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-01T20:38:34Z
2024,REG,SEA,9,00-0036268,WR,Laviska Shenault,Laviska,Shenault,,,,Knee,,Full Participation in Practice,2024-11-01T20:38:22Z
2024,REG,SEA,9,00-0032234,G,Laken Tomlinson,Laken,Tomlinson,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-01T20:37:35Z
2024,REG,SEA,9,00-0031933,DT,Leonard Williams,Leonard,Williams,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-01T20:37:35Z
2024,REG,SEA,9,00-0039169,CB,Devon Witherspoon,Devon,Witherspoon,,,,Foot,,Full Participation in Practice,2024-11-01T20:37:35Z
2024,REG,SEA,9,00-0037079,CB,Tariq Woolen,Tariq,Woolen,,,,Ankle,,Full Participation in Practice,2024-11-01T20:37:35Z
2024,REG,SEA,9,00-0035678,DE,Dre'Mont Jones,Dre'Mont,Jones,,,,Shoulder,,Limited Participation in Practice,2024-11-01T20:37:35Z
2024,REG,SEA,9,00-0039795,CB,Nehemiah Pritchett,Nehemiah,Pritchett,,,,Ankle,,Limited Participation in Practice,2024-11-01T20:37:35Z
2024,REG,SEA,9,00-0036395,S,K'Von Wallace,K'Von,Wallace,Ankle,,Out,,,"
    ",2024-11-04T00:02:15Z
2024,REG,SEA,9,00-0035644,TE,Noah Fant,Noah,Fant,Groin,,Out,Groin,,Did Not Participate In Practice,2024-11-01T19:33:27Z
2024,REG,SEA,9,00-0037812,T,Abraham Lucas,Abraham,Lucas,Knee,,Out,Knee,,Did Not Participate In Practice,2024-11-01T19:34:03Z
2024,REG,SEA,9,00-0035640,WR,DK Metcalf,DK,Metcalf,Knee,,Out,Knee,,Did Not Participate In Practice,2024-11-01T19:32:49Z
2024,REG,SEA,9,00-0038572,DT,Cameron Young,Cameron,Young,Knee,,Out,Knee,,Did Not Participate In Practice,2024-11-01T19:33:08Z
2024,REG,SEA,9,00-0032466,T,George Fant,George,Fant,Knee,,Doubtful,Knee,,Full Participation in Practice,2024-11-03T22:14:58Z
